date,S,vix,r,sentiment,return,rolling_vol,rv_lag1,target_vol_t1,benchmark_bsm_price
2018-04-03,87.45263671875,21.100000381469727,2.79,-0.427512,0.01372293469925645,0.27636367026246017,0.27768461276278383,0.283200163935031,2.929780843107743
2018-04-04,88.78046417236328,20.059999465942383,2.79,0.046283,0.015183389585880835,0.283200163935031,0.27636367026246017,0.2878744393474705,3.6718195322712717
2018-04-05,89.9461669921875,18.940000534057617,2.83,0.078452,0.013130172619519653,0.2878744393474705,0.283200163935031,0.3002363571545518,4.664556103956308
2018-04-11,88.93318939208984,20.239999771118164,2.79,0.297531,-0.01679843047417262,0.29609307211667657,0.29339554691931097,0.3087358704493266,3.9325212733319646
2018-04-13,88.67594146728516,17.40999984741211,2.82,0.22652433333333333,-0.02707929412241339,0.3227617743966293,0.3087358704493266,0.32252450308168745,4.052427995941905
2018-04-16,88.60357666015625,16.559999465942383,2.83,-0.103803,-0.0008160590790637912,0.32252450308168745,0.3227617743966293,0.3217869975211713,4.188328782724135
2018-04-17,88.60357666015625,15.25,2.82,0.216701,0.0,0.3217869975211713,0.32252450308168745,0.3224788423545032,4.145199835980343
2018-04-18,87.88807678222656,15.600000381469727,2.87,0.1944566666666667,-0.00807529340123625,0.3224788423545032,0.3217869975211713,0.33340058002047557,3.916062792359277
2018-04-19,89.81755065917969,15.960000038146973,2.92,-0.03763750000000002,0.02195376150662698,0.33340058002047557,0.3224788423545032,0.29662054355295925,5.362482535347134
2018-04-20,89.61654663085938,16.8799991607666,2.96,-0.277466,-0.002237914826725085,0.29662054355295925,0.33340058002047557,0.27901907106771917,5.511999445397116
2018-04-23,89.18244934082031,16.34000015258789,2.98,-0.028753,-0.0048439412849410335,0.27901907106771917,0.29662054355295925,0.25839240780887035,4.971106678480112
2018-04-26,88.5151596069336,16.239999771118164,3.0,0.264563,0.0010004086188200034,0.24804051152395726,0.2482541178527587,0.24107180382296717,4.167472992715041
2018-05-01,87.45393371582031,15.489999771118164,2.97,0.06621733333333334,0.0,0.22608640379263178,0.23119801542643628,0.2204368447840529,3.1774808848916933
2018-05-02,86.76251983642578,15.970000267028809,2.97,0.21386066666666667,-0.007906035212106866,0.2204368447840529,0.22608640379263178,0.21456243383548212,2.7145415121793874
2018-05-03,86.21581268310547,15.899999618530273,2.94,0.139197,-0.006301190356746478,0.21456243383548212,0.2204368447840529,0.20124692687485807,2.24651674486946
2018-05-04,87.17252349853516,14.770000457763672,2.95,0.232359,0.011096697759448881,0.20124692687485807,0.21456243383548212,0.19888952525323686,2.7615908007912893
2018-05-07,87.92826843261719,14.75,2.95,0.059540499999999996,0.008669531450408607,0.19888952525323686,0.20124692687485807,0.19381665499169723,3.1079503140495035
2018-05-08,89.23065185546875,14.710000038146973,2.97,0.1344475,0.014811885256783341,0.19381665499169723,0.19888952525323686,0.19940697047532827,4.108203982889023
2018-05-09,91.17621612548828,13.420000076293945,3.0,0.16624,0.02180376618979385,0.19940697047532827,0.19381665499169723,0.18102536802678382,5.838241313406897
2018-05-10,91.88370513916016,13.229999542236328,2.97,-0.108799,0.00775957858020937,0.18102536802678382,0.19940697047532827,0.15027807631359077,6.304007781082561
2018-05-14,91.5701675415039,12.930000305175781,3.0,0.228047,0.00035147325386053474,0.150082862359462,0.15027807631359077,0.15363093715780088,6.005793931240788
2018-05-15,90.87071990966797,14.630000114440918,3.08,0.4939055,-0.007638378858692341,0.15363093715780088,0.150082862359462,0.14961389623887886,5.879806979344039
2018-05-16,91.11994171142578,13.420000076293945,3.09,0.2372395,0.0027425974175792067,0.14961389623887886,0.15363093715780088,0.13022138946440098,6.191526537394751
2018-05-17,90.81442260742188,13.430000305175781,3.11,0.17545550000000001,-0.003352933488165233,0.13022138946440098,0.14961389623887886,0.14303509523639277,6.024146940020174
2018-05-18,89.34320068359375,13.420000076293945,3.06,-0.157917,-0.016200311377720378,0.14303509523639277,0.13022138946440098,0.14552423400038333,4.268178606803076
2018-05-21,90.1632308959961,13.079999923706055,3.06,0.1335855,0.009178428868990895,0.14552423400038333,0.14303509523639277,0.1461922191490945,5.067368988464821
2018-05-23,90.43657684326172,12.579999923706055,3.01,0.250378,-0.0046012523662726235,0.14658123710178658,0.1461922191490945,0.1530197838566749,5.007692995805911
2018-05-24,89.42359924316406,12.529999732971191,2.98,0.144672,-0.011200972388122121,0.1530197838566749,0.14658123710178658,0.1523417133207985,3.9366499745268015
2018-05-29,85.16265106201172,17.020000457763672,2.77,-0.669631,-0.04274381266096039,0.2161222392187939,0.1523417133207985,0.2324538877157048,0.6709612909051721
2018-05-30,87.10822296142578,14.9399995803833,2.84,0.3295495,0.022845365605133505,0.2324538877157048,0.2161222392187939,0.23496786739353048,2.3123490352773004
2018-06-01,87.1484146118164,13.460000038146973,2.89,0.111995,0.012989250767564853,0.23840540028024435,0.23496786739353048,0.23518946978430488,2.7103139785416985
2018-06-06,88.72416687011719,11.640000343322754,2.97,0.170791,0.023367900688754162,0.24303302780292305,0.23376214407404144,0.22951806029042987,4.038770163705237
2018-06-07,89.07791900634766,12.130000114440918,2.93,0.129862,0.003987100118373776,0.22951806029042987,0.24303302780292305,0.22765652197902256,4.175657438961572
2018-06-11,89.10203552246094,12.350000381469727,2.96,-0.074128,-0.0025199247780588463,0.22752176854842188,0.22765652197902256,0.22798883481911805,4.203501245366816
2018-06-13,88.4106216430664,12.9399995803833,2.98,0.107477,-0.0019966686018436652,0.2268691927219496,0.22798883481911805,0.23352369543562512,3.8176812049149405
2018-06-18,86.9715576171875,12.3100004196167,2.92,-0.398632,0.0025950679109905117,0.2280233674072354,0.2335188898303368,0.22512731500095604,2.712091945113677
2018-06-20,86.45700073242188,12.789999961853027,2.93,0.10773166666666667,-9.308976579935901e-05,0.2223775003261236,0.22512731500095604,0.22233509355530498,2.384226643659318
2018-06-25,84.24614715576172,17.329999923706055,2.87,0.312633,-0.009078406055704646,0.2269104035590079,0.22585016613390074,0.17039207551495753,1.2395867977033816
2018-06-26,84.30242156982422,15.920000076293945,2.88,0.153729,0.0006679761147825314,0.17039207551495753,0.2269104035590079,0.15441543997252155,1.2927451842340432
2018-06-28,84.35869598388672,16.850000381469727,2.84,0.296115,0.016369364005691445,0.16317699111788342,0.15441543997252155,0.15580282008646268,0.5979113860948466
2018-06-29,83.77181243896484,16.09000015258789,2.85,-0.08501966666666666,-0.006957001149401121,0.15580282008646268,0.16317699111788342,0.15994926948775504,0.5352696159499857
2018-07-02,84.47929382324219,15.600000381469727,2.87,0.130081,0.008445339353172043,0.15994926948775504,0.15580282008646268,0.16545133447900306,0.7014139306052662
2018-07-03,83.29747772216797,16.139999389648438,2.83,0.113291,-0.013989417377789137,0.16545133447900306,0.15994926948775504,0.14011615260798868,0.38402661479107003
2018-07-05,83.83906555175781,14.970000267028809,2.84,0.022245,0.006501851489384425,0.14011615260798868,0.16545133447900306,0.13968306644693465,0.552142318856987
2018-07-09,86.7166976928711,12.6899995803833,2.86,0.18514,0.03094401855278761,0.1835539068992329,0.13968306644693465,0.18429433611979748,1.4162864506170436
2018-07-11,85.99727630615234,13.630000114440918,2.85,0.21988600000000003,-0.002157096694977656,0.18365381409573686,0.18429433611979748,0.1847573563562698,1.48300942359392
2018-07-13,85.9730453491211,12.180000305175781,2.83,0.152336,-0.004585634417203832,0.1748020137427716,0.1847573563562698,0.2253796488770025,1.4164586141851743
2018-07-18,90.15203857421875,12.100000381469727,2.88,0.374458,0.009321034665256356,0.2254406365281497,0.22549180720742062,0.2332303173612912,4.545809852025087
2018-07-19,88.82638549804688,12.869999885559082,2.84,0.1635885,-0.014704637822255284,0.2332303173612912,0.2254406365281497,0.23644877723835403,3.423191661665008
2018-07-20,89.9499740600586,12.859999656677246,2.89,0.10981049999999999,0.012649265820192879,0.23644877723835403,0.2332303173612912,0.23277323546116288,4.5133955051334596
2018-07-23,91.6231918334961,12.619999885559082,2.96,0.14377,0.01860164820414867,0.23277323546116288,0.23644877723835403,0.22788315983099316,6.2383800896327415
2018-07-24,92.26985931396484,12.40999984741211,2.95,0.391646,0.007057901689824453,0.22788315983099316,0.23277323546116288,0.22787380153593506,6.7033681573277875
2018-07-27,93.78948974609375,13.029999732971191,2.96,0.0116,0.010274192692106832,0.21404370904952078,0.2169589695072779,0.20900611995507778,8.044732504299603
2018-07-30,94.3553237915039,14.260000228881836,2.98,0.3248185,0.006033021897677182,0.20900611995507778,0.21404370904952078,0.22192431629906037,8.694244768016048
2018-08-01,93.49041748046875,13.149999618530273,3.0,-0.0484085,0.006176659151939434,0.21045133691206117,0.22192431629906037,0.2105148953645147,8.049750806927634
2018-08-02,93.88650512695312,12.1899995803833,2.98,0.295567,0.004236665715682708,0.2105148953645147,0.21045133691206117,0.21045634629348886,8.242536852343392
2018-08-03,94.64630889892578,11.640000343322754,2.95,-0.101945,0.008092790022860674,0.21045634629348886,0.2105148953645147,0.18934467443794065,8.756748412293476
2018-08-06,94.67058563232422,11.270000457763672,2.94,-0.042789999999999995,0.0002564995262981373,0.18934467443794065,0.21045634629348886,0.18520477449200734,8.712252161390225
2018-08-09,94.4765625,11.270000457763672,2.93,0.142696,-0.007725699911680151,0.1892858987960962,0.18365933087095954,0.19352475955048085,8.387361354366462
2018-08-10,93.54698944091797,13.15999984741211,2.87,0.239741,-0.009839192223807136,0.19352475955048085,0.1892858987960962,0.1556174313875655,7.1213998992317045
2018-08-14,92.67401885986328,13.3100004196167,2.89,0.183457,0.006673382259646532,0.15641515332997752,0.1556174313875655,0.15780302813639518,6.323091942638186
2018-08-16,92.77101135253906,13.449999809265137,2.87,0.0967925,0.009410760151837172,0.1489167674401842,0.15780302813639518,0.1438462249891708,6.28654784776279
2018-08-21,93.21558380126953,12.859999656677246,2.85,0.003569,0.006107072009644332,0.1286355087188341,0.1292240903845338,0.12516449823843998,6.504358822766633
2018-08-22,92.93267059326172,12.25,2.82,0.177234,-0.003035041958337814,0.12516449823843998,0.1286355087188341,0.12496378581085196,6.018986425128645
2018-08-23,92.73867797851562,12.40999984741211,2.82,0.22705699999999998,-0.0020874533520632843,0.12496378581085196,0.12516449823843998,0.1188944712777621,5.824615433069141
2018-08-27,94.33914184570312,12.15999984741211,2.85,0.246173,0.017701351078414973,0.1337590944283295,0.1188944712777621,0.12266041757533408,7.600852861267299
2018-08-30,93.11051177978516,13.529999732971191,2.86,0.168433,-0.004923939043607772,0.12167033064007442,0.12148481682452258,0.1185354515019389,6.460942615719588
2018-09-04,93.07818603515625,13.15999984741211,2.9,0.215256,0.004974812909076087,0.12039720602406405,0.1185354515019389,0.1199849207847608,6.709044828431672
2018-09-05,92.6255111694336,13.90999984741211,2.9,0.13829950000000002,-0.004863382979462871,0.1199849207847608,0.12039720602406405,0.11978354922518009,6.266451814671186
2018-09-07,92.4072494506836,14.880000114440918,2.94,0.245157,0.001927833750168917,0.1180857232562891,0.11978354922518009,0.11468856395725659,6.332919547772178
2018-09-10,91.9141845703125,14.15999984741211,2.94,0.121662,-0.005335781373237758,0.11468856395725659,0.1180857232562891,0.1025143127189058,5.8486840146219095
2018-09-11,92.49620056152344,13.220000267028809,2.98,0.127103,0.0063321672702836285,0.1025143127189058,0.11468856395725659,0.10799938551511007,6.697140828187656
2018-09-12,91.40496063232422,13.140000343322754,2.97,0.218425,-0.01179767301331891,0.10799938551511007,0.1025143127189058,0.10521982012917609,5.539122279822948
2018-09-13,91.76061248779297,12.369999885559082,2.97,0.24394025000000003,0.0038909469793368956,0.10521982012917609,0.10799938551511007,0.09910195276716097,5.894861290977531
2018-09-14,91.74443817138672,12.069999694824219,2.99,0.324444,-0.00017626643902801664,0.09910195276716097,0.10521982012917609,0.09988486485561773,6.017062395325283
2018-09-17,92.01925659179688,13.680000305175781,2.99,0.26408,0.002995477719278883,0.09988486485561773,0.09910195276716097,0.10102959846397733,6.285323765695779
2018-09-18,92.39109802246094,12.789999961853027,3.05,-0.2271375,0.0040409088753408096,0.10102959846397733,0.09988486485561773,0.14362033841354863,7.081412014316982
