date,ticker,region,sector,cap_group,close,log_return,rv_lag,sigma_t,rv_5,rv_60,har_daily,har_weekly,har_monthly,beta,vix_proxy,vix_beta_adj,rf_rate,r_lag1,S_lag1,sentiment,sentiment_flag,sent_lag1,sent_ma5,regime,bsm_naive,bsm_oracle
2018-02-01,XOM,US,Energy,large,60.95003890991211,0.020072065539257132,0.13618600747455037,0.1372982647088687,0.15339438960582777,,0.09483938895283807,0.15339438960582777,,,13.470000267028809,,0.0278,0.027200000000000002,59.73884201049805,,0,,,Low_Vol,5.5291326964989316e-55,3.907363710894072e-54
2018-02-02,XOM,US,Energy,large,57.84333801269531,-0.05231620698628985,0.1372982647088687,0.23480840025525143,0.2244719913585955,,0.3186341622975837,0.2244719913585955,,,17.309999465942383,,0.028399999999999998,0.0278,60.95003890991211,,0,,,Low_Vol,8.967936354374037e-51,1.2727821983103634e-18
2018-02-05,XOM,US,Energy,large,54.55188751220703,-0.05858597414400484,0.23480840025525143,0.31046306452727374,0.43239512701733646,,0.8304940393434173,0.43239512701733646,0.23421417721672785,,37.31999969482422,,0.0277,0.028399999999999998,57.84333801269531,,0,,,High_Vol,9.712877851855872e-22,4.3248078439187353e-13
2018-02-06,XOM,US,Energy,large,53.614410400390625,-0.017334430491039696,0.31046306452727374,0.3120004957455274,0.5526823538928842,,0.9300235074089821,0.5526823538928842,0.29610961655616563,,29.979999542236328,,0.0279,0.0277,54.55188751220703,,0,,,High_Vol,2.6749559941896106e-15,3.6595073931166276e-15
2018-02-07,XOM,US,Energy,large,52.6495475769043,-0.018160237184618393,0.3120004957455274,0.31526031246312153,0.5510418870285828,,0.27517555318935777,0.5510418870285828,0.2989293365632686,,27.729999542236328,,0.028399999999999998,0.0279,53.614410400390625,,0,,,High_Vol,7.642054397645296e-16,1.5098953994898764e-15
2018-02-08,XOM,US,Energy,large,52.05422592163086,-0.011371664089837872,0.31526031246312153,0.3157703417135564,0.5026780297909816,,0.2882848280426883,0.5026780297909816,0.30199486110513374,,33.459999084472656,,0.0285,0.028399999999999998,52.6495475769043,,0,,,High_Vol,2.9177889288714057e-16,3.2564837837688513e-16
2018-02-09,XOM,US,Energy,large,52.38603973388672,0.006354157117398092,0.3157703417135564,0.31366928691860724,0.35056367890523477,,0.18051957104804806,0.35056367890523477,0.3004964560925014,,29.059999465942383,,0.028300000000000002,0.0285,52.05422592163086,,0,,,High_Vol,1.1426393193068943e-16,7.145935032611421e-17
2018-02-12,XOM,US,Energy,large,52.828460693359375,0.008409935232609179,0.31366928691860724,0.3146353039780316,0.3780162079435691,,0.10086911714439842,0.3780162079435691,0.3034409309218324,,25.610000610351562,,0.0286,0.028300000000000002,52.38603973388672,,0,,,High_Vol,1.2937641332100068e-16,1.6015632602531298e-16
2018-02-13,XOM,US,Energy,large,52.745506286621094,-0.001571493923799974,0.3146353039780316,0.31507715131962033,0.20461849737271595,,0.13350358300586418,0.20461849737271595,0.30700759989174925,,24.969999313354492,,0.028300000000000002,0.0286,52.828460693359375,,0,,,High_Vol,3.4866677684484983e-16,3.833658206732996e-16
2018-02-14,XOM,US,Energy,large,52.856109619140625,0.00209472879773271,0.31507715131962033,0.30964735701920193,0.18087298758309697,,0.024946692655342915,0.18087298758309697,0.30282036855048466,,19.260000228881836,,0.0291,0.028300000000000002,52.745506286621094,,0,,,High_Vol,3.312271000145594e-16,9.992205157727125e-17
