date,ticker,region,sector,cap_group,close,log_return,rv_lag,sigma_t,rv_5,rv_60,har_daily,har_weekly,har_monthly,beta,vix_proxy,vix_beta_adj,rf_rate,r_lag1,S_lag1,sentiment,sentiment_flag,sent_lag1,sent_ma5,regime,bsm_naive,bsm_oracle
2018-02-01,JPM,US,Financials,large,93.48383331298828,0.01032116497567501,0.11026279536874938,0.1121752970833902,0.09460449741973939,,0.07703346954098651,0.09460449741973939,,,13.470000267028809,,0.0278,0.027200000000000002,92.52393341064453,0.048873,0,,,Low_Vol,2.2840081355769125e-08,3.899973736188653e-08
2018-02-02,JPM,US,Financials,large,91.41210174560547,-0.022410641686961563,0.1121752970833902,0.14046975279378843,0.11992229691415185,,0.16384341459663657,0.11992229691415185,,,17.309999465942383,,0.028399999999999998,0.0278,93.48383331298828,,0,0.048873,,Low_Vol,2.2586332849965096e-07,3.5788132958441705e-05
2018-02-05,JPM,US,Financials,large,87.0286636352539,-0.04914034245020747,0.14046975279378843,0.22947360547368376,0.20384759978424852,,0.35575790775046395,0.20384759978424852,0.13966313813209405,,37.31999969482422,,0.0277,0.028399999999999998,91.41210174560547,0.148304,0,,,Low_Vol,2.7317138174505267e-06,0.00579644290376341
2018-02-06,JPM,US,Financials,large,89.67633819580078,0.02996941457275984,0.22947360547368376,0.25267218775821343,0.37816119880612387,,0.7800787527827963,0.37816119880612387,0.22472357646836627,,29.979999542236328,,0.0279,0.0277,87.0286636352539,-0.21849,0,0.148304,,High_Vol,0.0003765380933291283,0.0014222235432207742
2018-02-07,JPM,US,Financials,large,90.28424072265625,0.006755977811663417,0.25267218775821343,0.2530490913868556,0.4896569557079609,,0.47574970738630556,0.4896569557079609,0.24188659218343522,,27.729999542236328,,0.028399999999999998,0.0279,89.67633819580078,0.196005,0,-0.21849,,High_Vol,0.006111631624926173,0.0062053240203152615
2018-02-08,JPM,US,Financials,large,86.29275512695312,-0.04521727914463122,0.2530490913868556,0.3000601258314071,0.49231787501039065,,0.10724782291639062,0.49231787501039065,0.24096540873202865,,33.459999084472656,,0.0285,0.028399999999999998,90.28424072265625,0.051378,0,0.196005,,High_Vol,0.008453281178963545,0.03617261012357953
2018-02-09,JPM,US,Financials,large,88.02055358886719,0.019824706012448675,0.3000601258314071,0.30846285085331426,0.5397361423646438,,0.7178020534780898,0.5397361423646438,0.288912999865681,,29.059999465942383,,0.028300000000000002,0.0285,86.29275512695312,,0,0.051378,,High_Vol,0.006972371011280287,0.009199705245535483
2018-02-12,JPM,US,Financials,large,89.3803482055664,0.015330488569757363,0.30846285085331426,0.30773226252805996,0.5891945994604765,,0.31470745154343693,0.5891945994604765,0.29640099407419385,,25.610000610351562,,0.0286,0.028300000000000002,88.02055358886719,0.028134,0,,,High_Vol,0.018824462838526013,0.0184427488546538
2018-02-13,JPM,US,Financials,large,89.93230438232422,0.00615637448998535,0.30773226252805996,0.3083476617945799,0.46784492445282894,,0.24336396139617758,0.46784492445282894,0.2986348696489701,,24.969999313354492,,0.028300000000000002,0.0286,89.3803482055664,,0,0.028134,,High_Vol,0.03127043014185271,0.03175973079510275
2018-02-14,JPM,US,Financials,large,92.01203155517578,0.02286213249592912,0.3083476617945799,0.31821003463979064,0.41657840467020535,,0.09772941526970004,0.41657840467020535,0.2988033040091663,,19.260000228881836,,0.0291,0.028300000000000002,89.93230438232422,0.176817,0,,,High_Vol,0.03891385940225445,0.04891491264960446
