date,ticker,region,sector,cap_group,close,log_return,rv_lag,sigma_t,rv_5,rv_60,har_daily,har_weekly,har_monthly,beta,vix_proxy,vix_beta_adj,rf_rate,r_lag1,S_lag1,sentiment,sentiment_flag,sent_lag1,sent_ma5,regime,bsm_naive,bsm_oracle
2018-02-01,PLD,US,Real_Estate,large,50.63098907470703,-0.021579573915090845,0.24785114298925962,0.26028379071907287,0.30762026826319505,,0.5481749321823102,0.30762026826319505,,,13.470000267028809,,0.0278,0.027200000000000002,51.73545837402344,,1,,,High_Vol,1.929085873749018e-26,3.847929259124541e-24
2018-02-02,PLD,US,Real_Estate,large,50.71839141845703,0.0017247735505054546,0.26028379071907287,0.249224046154863,0.35122753029323656,,0.34256511586840105,0.35122753029323656,,,17.309999465942383,,0.028399999999999998,0.0278,50.63098907470703,,1,,,High_Vol,1.964687983314549e-25,1.410660611243093e-27
2018-02-05,PLD,US,Real_Estate,large,48.63657760620117,-0.041912721222461216,0.249224046154863,0.29212087507504153,0.3505938288877116,,0.027379931295236012,0.3505938288877116,0.24773653508670934,,37.31999969482422,,0.0277,0.028399999999999998,50.71839141845703,,1,,,High_Vol,1.848409176839958e-27,1.864568699300316e-20
2018-02-06,PLD,US,Real_Estate,large,48.263126373291016,-0.007708033494092518,0.29212087507504153,0.2890183198994335,0.451311553480696,,0.6653438227476688,0.451311553480696,0.28533128252734963,,29.979999542236328,,0.0279,0.0277,48.63657760620117,,1,,,High_Vol,1.5303054094753993e-22,5.428046728493587e-23
2018-02-07,PLD,US,Real_Estate,large,47.70691680908203,-0.011591446112124154,0.2890183198994335,0.2895933776973753,0.4513061972862006,,0.12236123833635035,0.4513061972862006,0.27876900251784625,,27.729999542236328,,0.028399999999999998,0.0279,48.263126373291016,,1,,,High_Vol,2.1511795808550925e-23,2.6226381829643903e-23
2018-02-08,PLD,US,Real_Estate,large,46.348182678222656,-0.028894311286730447,0.2895933776973753,0.29883827966494136,0.2638146346184402,,0.1840085024897222,0.2638146346184402,0.28088484455357615,,33.459999084472656,,0.0285,0.028399999999999998,47.70691680908203,,1,,,High_Vol,6.466662983261264e-24,1.4596648807460047e-22
2018-02-09,PLD,US,Real_Estate,large,47.92939758300781,0.03354696183437068,0.29883827966494136,0.32488477620311557,0.2779219382769975,,0.4586829718150529,0.2779219382769975,0.2908418518578148,,29.059999465942383,,0.028300000000000002,0.0285,46.348182678222656,,1,,,High_Vol,5.019160594985724e-24,1.3920836753403084e-20
2018-02-12,PLD,US,Real_Estate,large,47.79431915283203,-0.002822258149637637,0.32488477620311557,0.32452574188889544,0.4539481255116714,,0.5325415095331201,0.4539481255116714,0.3157586792016187,,25.610000610351562,,0.0286,0.028300000000000002,47.92939758300781,,1,,,High_Vol,3.8322228913310914e-19,3.5037940858367143e-19
2018-02-13,PLD,US,Real_Estate,large,48.59684371948242,0.016651798494338906,0.32452574188889544,0.3302300915826081,0.36381610299537964,,0.04480195919739902,0.36381610299537964,0.3094718622535029,,24.969999313354492,,0.028300000000000002,0.0286,47.79431915283203,,1,,,High_Vol,2.6683035765993866e-19,1.0810172742865193e-18
2018-02-14,PLD,US,Real_Estate,large,48.10419845581055,-0.010189125467817858,0.3302300915826081,0.3284789819027946,0.38643852178541677,,0.2643391061878832,0.38643852178541677,0.3149148421211188,,19.260000228881836,,0.0291,0.028300000000000002,48.59684371948242,,1,,,High_Vol,5.107447666934371e-18,3.4038044520395855e-18
2018-02-15,PLD,US,Real_Estate,large,48.79549789428711,0.014268593052519197,0.3284789819027946,0.3232850572480145,0.38359120686674475,,0.16174735239048424,0.38359120686674475,0.31634800488852066,,19.1299991607666,,0.028999999999999998,0.0291,48.10419845581055,,1,,,High_Vol,1.3142421585519514e-18,3.6848513005529007e-19
2018-02-16,PLD,US,Real_Estate,large,49.2484016418457,0.009238860780158101,0.3232850572480145,0.32436149464088493,0.27363547305814856,,0.22650689265449866,0.27363547305814856,0.3200474981277738,,19.459999084472656,,0.0287,0.028999999999999998,48.79549789428711,,1,,,High_Vol,1.4637905889275217e-18,1.8976166746366284e-18
2018-02-20,PLD,US,Real_Estate,large,48.6524658203125,-0.0121744208726925,0.32436149464088493,0.31711114767729837,0.18283507990502862,,0.14666236813107913,0.18283507990502862,0.31910796647345163,,20.600000381469727,,0.0288,0.0287,49.2484016418457,,1,,,High_Vol,4.5452899027081624e-18,7.825537932248874e-19
2018-02-21,PLD,US,Real_Estate,large,47.60362243652344,-0.02179363229665866,0.31711114767729837,0.3031759799649695,0.21808377015286787,,0.1932629399122698,0.21808377015286787,0.3120203944892683,,20.020000457763672,,0.0294,0.0288,48.6524658203125,,1,,,High_Vol,2.3400961786829123e-19,5.010199472016283e-21
